sentence_1,sentence_2,similarity,split
"Le parc Pierre-Montgroux, d'abord nommé « parc Chamerlat » (nom de la dernière famille propriétaire du domaine), a ensuite été renommé en l'honneur de l'ancien maire.","Le parc P. Montgroux : extension en 2014 de 1.5 hectares, dans un milieu totalement aquatique.",0.7,test
Le phénobarbital pourrait prévenir les lésions ischémiques ou réduire les fluctuations de tension artérielle et du débit sanguin dans le cerveau.,Le phénobarbital peut prévenir les lésions du cerveau en stabilisant la tension artérielle et le débit sanguin dans le cerveau.,4.3,test
"Le pollen est également riche en d'autres substances, et sa composition moyenne est de :","Les ruches modernes contiennent des cadres faits pour contenir chacun un rayon de cire, ce qui permet de les retirer facilement pour les observer, les échanger ou en extraire le miel.",0.0,test
"Le port de gants de protection est fréquent, mais complique les manipulations.",Le miel récolté en juin sera plutôt du miel d'acacia ou de colza.,0.0,train
Le principal objectif est de promouvoir l'image d'Almaty comme étant une ville jardin.,Le nom de la ville signifie « riche en pommes ».,0.2,train
Le prurit est un effet indésirable occasionnel et connu des hydroxyéthylamidons après administration prolongée de doses élevées.,Le prurit (démangeaisons) est un effet indésirable occasionnel et connu des hydroxyéthylamidons après administration prolongée de doses élevées.,4.6,test
"Le quatrième essai, ayant comparé deux types de plaques pour la fixation chirurgicale, n'a pas trouvé de différences significatives dans les résultats fonctionnels ou anatomiques, ni dans les complications entre les deux groupes.","Le quatrième essai n'a pas trouvé de différences significatives dans les résultats fonctionnels ou anatomiques, ni dans les complications entre les deux types de plaques utilisées pour la fixation chirurgicale de la fracture.",4.5,train
"Le répit ainsi gagné par les Français libres permit aux Britanniques, alors en mauvaise posture, de se replier puis de triompher à El Alamein.","Cela va permettre aux troupes anglaises du maréchal Bernard Montgomery de se replier, puis de vaincre, au cours de la première bataille d'El Alamein.",3.0,test
"Le stockage du miel peut se faire dans des fûts, des bidons ou des pots.","Celui qui est produit fin juillet sera un miel « toutes fleurs », le miel de début septembre sera un miel de tournesol ou de lavande.",0.2,test
Le suivi des études incluses allait de trois mois à cinq ans.,La durée des essais allait de trois mois à cinq ans.,3.8,test
Le syndrome de détresse respiratoire (SDR) est dû à une déficience ou à un dysfonctionnement du surfactant pulmonaire.,"Le syndrome de détresse respiratoire (SDR) est dû à une déficience ou à un dysfonctionnement du surfactant, la substance chimique qui tapisse les alvéoles des poumons et les maintient ouverts.",4.0,train
Le système Almaty-bike propose des vélos en libre-service pour parcourir la ville.,C'est la plus grande ville du Kazakhstan.,0.2,test
"Le traité d'Ardres (juin 1546) prévoit la restitution de la ville à la France, mais reste sans effet.",Elle occupe les limites d'un ancien camp romain qui faisait face à celui de Douvres.,0.0,train
"Le traitement à la testostérone n'a produit aucune amélioration significative des tests de la distance de marche ou de divers autres tests objectifs de dépistage de la maladie artérielle périphérique, notamment le temps de remplissage veineux, le débit sanguin musculaire et la pléthysmographie.","La testostérone n'a pas apporté d'amélioration nette des symptômes rapportés par les participants, de la distance de marche ou des autres tests objectifs de dépistage de maladie artérielle périphérique, notamment le débit sanguin dans les muscles des jambes.",4.0,train
Le traitement devra être réévalué en cas de persistance ou d'aggravation des symptômes ou de la pathologie.,Le traitement ne devra pas être poursuivi en cas d'aggravation des symptômes.,3.0,test
"Le traitement est réservé aux adultes et enfants de plus de 15 ans, volontaires pour recevoir un traitement de substitution.",Ce traitement est réservé aux adultes et enfants de plus de 15 ans volontaires pour recevoir un traitement de substitution.,4.8,test
Le traitement médicamenteux par piracétam pourrait être plus efficace dans le traitement de l'aphasie après un AVC.,Il n'a pas été possible de conclure que le piracétam est plus efficace que le traitement orthophonique pour traiter l'aphasie après un AVC.,2.1,test
"Le village voisin d'Audencourt, commune rattachée à Caudry en 1964, était quant à lui l'une des douze pairies du Cambrésis.",L'ancienne commune d'Audencourt y a été rattachée.,1.2,train
"Les « stérilisateurs » et les chauffe-biberons sont encore d'usage courant, même si les autorités sanitaires françaises (notamment l'Agence française de sécurité sanitaire en 2005) précisent que :",D'autant plus que les stérilisateurs ou les micro-ondes n'ont pas encore été reconnus comme des appareils de stérilisation.,1.4,test
"Les « stérilisateurs » et les chauffe-biberons sont encore d'usage courant, même si les autorités sanitaires françaises (notamment l'Agence française de sécurité sanitaire en 2005) précisent que :","La stérilisation comme les tétines de jeu (micro-ondes ou stérilisateurs) se fait encore, même si les médecins français rappellent qu'un lavage au lave-vaisselle ou à la main avec liquide vaisselle et eau chaude suffit largement.",1.3,train
"Les abeilles jouent ce rôle, mais aussi les bourdons, qui sont friands de pollen, et de nombreux insectes volants ou pas.","Il veille également à la quantité de nourriture disponible à chaque ruche (quantité de miel dans les rayons), surtout l'hiver.",0.0,test
"Les agents de déplétion du fibrinogène réduisent le fibrinogène présent dans le plasma sanguin, la viscosité du sang et améliorent donc le flux sanguin.","Ils réduisent également l'épaisseur du sang (ou la viscosité), ce qui permet d'améliorer le flux sanguin jusqu'au cerveau.",2.3,train
Les alvéoles doivent être désoperculés (au moyen d'un peigne ou d'un couteau à désoperculer) pour que le miel puisse être extrait.,"Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",1.8,test
Les alvéoles doivent être désoperculés (au moyen d'un peigne ou d'un couteau à désoperculer) pour que le miel puisse être extrait.,"Un couteau permet de les enlever puis on fait sortir le miel grâce à un extracteur, c'est-à-dire une sorte de centrifugeuse.",2.5,train
"Les antibiotiques pourraient avoir un modeste effet bénéfique chez certaines personnes, telles que les personnes âgées et fragiles ayant des comorbidités, qui pourraient ne pas avoir été incluses dans les essais existants.",Des recherches supplémentaires sont nécessaires sur les effets des antibiotiques dans la bronchite aiguë chez les personnes âgées et fragiles ayant des maladies chroniques multiples qui pourraient ne pas avoir été inclus dans les essais existants.,3.0,train
Les apiculteurs contrôlent le taux de Varroa en observant les malformations des abeilles de la colonie.,"Une ruche produit de quelques kilogrammes de miel (ou aucun) à 40-50 kilogrammes ou plus par an, qui sont parfois produits sur une durée assez courte, d'un ou deux mois.",0.0,train
Les apiculteurs recyclent la cire des cadres détruits pour fabriquer des feuilles de cire gaufrée.,"Cette feuille de cire est en général soudée à un fil de fer fin, qui le cadre plus solide pour les manipulations et l'extraction.",0.5,test
Les apiculteurs recyclent la cire des cadres détruits pour fabriquer des feuilles de cire gaufrée.,"La cire utilisée pour cela a été récupérée dans des ruches, donc produite à l'origine par des abeilles.",0.8,test
Les benzodiazépines et apparentés ne doivent pas être prescrits seuls car ils laissent la dépression évoluer pour son propre compte avec persistance ou majoration du risque suicidaire.,"Chez le sujet présentant une dépression, il ne doit pas être utilisé seul car il laisserait la dépression évoluer pour son propre compte avec persistance ou majoration du risque suicidaire.",3.9,train
"Les benzodiazépines et produits apparentés doivent être utilisés avec prudence chez le sujet âgé, en raison du risque de sédation et/ou d'effet myorelaxant qui peuvent favoriser les chutes, avec des conséquences souvent graves dans cette population.","Les benzodiazépines et produits apparentés doivent être utilisés avec prudence chez le sujet âgé, en raison du risque de somnolence et/ou de relâchement musculaire qui peuvent favoriser les chutes, avec des conséquences souvent graves dans cette population.",4.5,train
"Les Cadiens (Cajuns en anglais, qui se prononce cadjin), forment un groupe ethnique en Louisiane dont les ancêtres comprennent les Acadiens, qui ont été déportés durant la seconde moitié du XVIIIe siècle en provenance de l'Acadie, soit aujourd'hui la Nouvelle-Écosse, l'Île-du-Prince-Édouard et le sud du Nouveau-Brunswick au Canada.","Les Cadiens, que l'on peut aussi appeler Cajuns, forment un groupe ethnique rassemblant les descendants des Acadiens d'Acadie qui ont été déportés au XVIIIe siècle en provenance de ce qui est aujourd'hui la Nouvelle-Écosse, l'Île-du-Prince-Édouard et le sud du Nouveau-Brunswick (États du Canada), en raison de leur refus d'obéir aux britanniques qui avaient alors conquis le Canada.",3.8,train
"Les cadres doivent être prélevés seulement si la majorité des alvéoles sont operculés (fermées par un couvercle en cire), ce qui signifie que le miel est « mûr » et apte au stockage.","Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",1.3,train
"Les Canadiens de Montréal remportent leur dernière coupe, la vingt-quatrième, contre les Kings de Los Angeles de Wayne Gretzky en 1993, lors du 100e anniversaire de la Coupe Stanley.","En 1993, les Canadiens remportent leur 24e coupe Stanley.",1.5,test
