sentence_1,sentence_2,similarity,split
රතු පැහැති ඇඳුමක් ඇඳ සිටින ටෙනිස් ක්‍රීඩිකාව පිත්තෙන් පන්දුවට පහර දෙයි,ක්‍රීඩකයෙකු  කඳුකර පෙදෙසක පාපැදියක් ධාවනය කරයි,0.0,train
රතු පැහැති ඇඳුමක් ඇඳ සිටින ටෙනිස් ක්‍රීඩිකාව පිත්තෙන් පන්දුවට පහර දෙයි,කදුකර මාර්ගයක පාපැදියක් ගම්න් කරයි ,0.0,train
මෝටර් න්බයිසිකලයකින් මිනිසෙක් කන්දක් පහලට පනියි ,ක්‍රීඩකයෙකු  කඳුකර පෙදෙසක පාපැදියක් ධාවනය කරයි,2.0,test
මෝටර් න්බයිසිකලයකින් මිනිසෙක් කන්දක් පහලට පනියි ,කදුකර මාර්ගයක පාපැදියක් ගම්න් කරයි ,2.0,train
ක්‍රීඩකයෙකු  කඳුකර පෙදෙසක පාපැදියක් ධාවනය කරයි,කදුකර මාර්ගයක පාපැදියක් ගම්න් කරයි ,4.35,train
බිම ඇද වැටෙන මිනිසෙක් අසල සිටින අශ්වයෙක්,මවුන්ටන් බයිසිකල් තරඟයක රතු පැහැති ඇඳුමක් ඇඳ සිටින ක්‍රීඩකයා කඳු සහිත ප්‍රදේශයක තම බයිසිකලය පදියි,0.0,train
බිම ඇද වැටෙන මිනිසෙක් අසල සිටින අශ්වයෙක්,අශ්වයෙකු විසින් මිනිසෙකු පෑගීමට ලක්වේ ,3.65,train
බිම ඇද වැටෙන මිනිසෙක් අසල සිටින අශ්වයෙක්,අශ්වයෙකු තම අස්ගොව්වා බිමට දමයි,3.35,train
බිම ඇද වැටෙන මිනිසෙක් අසල සිටින අශ්වයෙක්,බිම වැටී සිටින මිනිසෙකුට අශ්වයෙක් පහරක් එල්ල කරයි ,3.65,test
මවුන්ටන් බයිසිකල් තරඟයක රතු පැහැති ඇඳුමක් ඇඳ සිටින ක්‍රීඩකයා කඳු සහිත ප්‍රදේශයක තම බයිසිකලය පදියි,අශ්වයෙකු විසින් මිනිසෙකු පෑගීමට ලක්වේ ,0.0,train
මවුන්ටන් බයිසිකල් තරඟයක රතු පැහැති ඇඳුමක් ඇඳ සිටින ක්‍රීඩකයා කඳු සහිත ප්‍රදේශයක තම බයිසිකලය පදියි,අශ්වයෙකු තම අස්ගොව්වා බිමට දමයි,0.0,train
මවුන්ටන් බයිසිකල් තරඟයක රතු පැහැති ඇඳුමක් ඇඳ සිටින ක්‍රීඩකයා කඳු සහිත ප්‍රදේශයක තම බයිසිකලය පදියි,බිම වැටී සිටින මිනිසෙකුට අශ්වයෙක් පහරක් එල්ල කරයි ,0.0,test
අශ්වයෙකු විසින් මිනිසෙකු පෑගීමට ලක්වේ ,අශ්වයෙකු තම අස්ගොව්වා බිමට දමයි,3.35,test
අශ්වයෙකු විසින් මිනිසෙකු පෑගීමට ලක්වේ ,බිම වැටී සිටින මිනිසෙකුට අශ්වයෙක් පහරක් එල්ල කරයි ,3.65,train
අශ්වයෙකු තම අස්ගොව්වා බිමට දමයි,බිම වැටී සිටින මිනිසෙකුට අශ්වයෙක් පහරක් එල්ල කරයි ,4.0,train
දිය ඇල්ලක් අසල පාපැදියකින් කරණමක් ගසන මිනිසෙක්,තුරඟ තරඟයක,0.0,train
දිය ඇල්ලක් අසල පාපැදියකින් කරණමක් ගසන මිනිසෙක්,මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,4.0,test
දිය ඇල්ලක් අසල පාපැදියකින් කරණමක් ගසන මිනිසෙක්,මිනිසෙක් වතුර මලක් මත පාපැදියක් ධාවනය කරයි,3.35,test
දිය ඇල්ලක් අසල පාපැදියකින් කරණමක් ගසන මිනිසෙක්,නගරයක් මැද ඇති ජල උද්‍යානයක,1.35,train
තුරඟ තරඟයක,මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,0.0,train
තුරඟ තරඟයක,මිනිසෙක් වතුර මලක් මත පාපැදියක් ධාවනය කරයි,0.0,train
තුරඟ තරඟයක,නගරයක් මැද ඇති ජල උද්‍යානයක,0.0,train
මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,මිනිසෙක් වතුර මලක් මත පාපැදියක් ධාවනය කරයි,2.0,test
මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,නගරයක් මැද ඇති ජල උද්‍යානයක,0.0,test
මිනිසෙක් වතුර මලක් මත පාපැදියක් ධාවනය කරයි,නගරයක් මැද ඇති ජල උද්‍යානයක,0.65,test
සංදර්ෂණයක් දෙස බල සිටින මිනිසුන් පිරිසක්, ක්‍රීඩකයෙක් අශ්වයාගේ පිටින් වැටෙයි,0.0,test
සංදර්ෂණයක් දෙස බල සිටින මිනිසුන් පිරිසක්,මිනිසුන් දෙදෙනෙකු ජිම්නාස්ටික් ක්‍රීඩාවේ යෙදී සිටී ,0.65,train
සංදර්ෂණයක් දෙස බල සිටින මිනිසුන් පිරිසක්,මිනිසුන් පිරිසක් නැටුමක් දෙස බලා සිටියි,4.35,test
සංදර්ෂණයක් දෙස බල සිටින මිනිසුන් පිරිසක්, පොකුණක් මත යතුරු පැදියක් තනි රෝදයෙන් සිට ගෙන සිටියි ,0.0,train
 ක්‍රීඩකයෙක් අශ්වයාගේ පිටින් වැටෙයි,මිනිසුන් දෙදෙනෙකු ජිම්නාස්ටික් ක්‍රීඩාවේ යෙදී සිටී ,0.0,train
